names.node_leaves.x..,X.Intercept.,age,sexmale,bmi,children,smokeryes,regionnorthwest,regionsoutheast,regionsouthwest,,,
6306,369124.6905,-8037.250812,NA,NA,NA,NA,NA,NA,NA,,,
1577,-3719.9339,273.3386143,-128.7990286,NA,NA,NA,NA,NA,NA,,,
3154,-2367.5441,208.9391,NA,NA,NA,NA,NA,NA,NA,,,
789,267047.473,-4569.322417,NA,NA,NA,NA,NA,NA,NA,,,
395,1580977.437,-15806.58172,-367083.0617,-27366.58773,151345.6749,-822710.2932,-316581.924,NA,NA,,,
790,10539.93388,2733.368552,3807.385746,-2971.916326,-13608.02491,NA,NA,NA,NA,,,
1580,-8782.4174,388.0638,NA,NA,NA,NA,NA,NA,NA,,,
1581,-147960.5196,4992.02496,54739.32784,NA,NA,NA,NA,NA,NA,,,
3162,-93221.19179,4992.02496,NA,NA,NA,NA,NA,NA,NA,,,
791,-3059.090998,273.3680262,NA,NA,NA,NA,NA,NA,NA,,,
99,-24541.27465,430.0971545,-8526.755611,499.4070413,1963.423433,25323.95037,5399.717178,194.3988036,3169.953466,,,
198,-300239.3317,4829.789137,-139556.2273,7054.288693,-31301.9666,NA,-52474.83498,-55103.22278,NA,,,
396,-300239.3317,4829.789137,-139556.2273,7054.288693,-31301.9666,NA,NA,-55103.22278,NA,,,
792,-22896.22588,268.928949,30297.7524,655.4040552,-1261.409743,NA,NA,NA,NA,,,
1584,-7660.350302,203.7916038,33058.41714,185.6635849,NA,NA,NA,NA,NA,,,
3168,-4344.929143,320.4944286,NA,NA,NA,NA,NA,NA,NA,,,
3169,-56928.18091,1804.215874,NA,NA,NA,NA,NA,NA,NA,,,
199,6499.019281,60.66964552,-811.699157,-13.22891703,2218.576905,7547.659399,1133.486026,-308.8890355,-1700.094064,,,
398,6624.122678,58.93458738,74.16603482,-34.66199892,2523.302758,7712.908118,1051.952468,-781.8340642,-1150.133119,,,
796,3600.848087,-53.34749779,-2080.75154,393.3190347,661.0383271,6993.197271,33.99994552,2557.700676,-2799.389324,,,
1592,8275.593997,175.6344212,4736.038148,-751.6374743,5919.199356,20138.69402,10989.67038,-20138.2772,7030.023655,,,
3184,47148.26814,-510.0515762,357.9707801,-265.7598962,-3731.970212,2007.182356,NA,NA,NA,,,
6368,46978.24111,-305.5263021,3872.684225,-799.6612141,NA,NA,NA,NA,NA,,,
12736,-2643.812846,248.0853077,-531.6036923,NA,NA,NA,NA,NA,NA,,,
25473,-26565.979,779.689,NA,NA,NA,NA,NA,NA,NA,,,
6369,27530.32428,-352.3992886,NA,NA,NA,NA,NA,NA,NA,,,
3185,18099.20261,-678.6356491,38583.7545,-195.3561956,13226.28103,-4907.48677,NA,NA,NA,,,
6370,12462.38867,-425.7181573,28215.77207,-148.6493642,9766.122201,NA,NA,NA,NA,,,
12740,-3447.231789,288.1285908,-1047.330632,-16.82170992,NA,NA,NA,NA,NA,,,
25481,-5477.35985,379.21815,-4781.4138,NA,NA,NA,NA,NA,NA,,,
50962,-3147.953127,256.6177962,NA,NA,NA,NA,NA,NA,NA,,,
1593,174539.4497,-3095.801327,NA,NA,NA,NA,NA,NA,NA,,,
399,-128129.4296,5945.88835,-108776.0318,NA,NA,NA,NA,NA,NA,,,
799,-236905.4614,5945.88835,NA,NA,NA,NA,NA,NA,NA,,,
25,-6399.145246,337.5417679,957.7922057,-11.54098528,497.7344664,12601.1196,4050.2806,-670.2351542,-794.905686,,,
50,329.5091951,281.1844021,1363.848201,-127.686748,1154.389032,9067.18675,6423.52022,-379.8587133,-1627.910202,,,
100,-24987.50468,191.6446859,3545.124125,805.4658143,-6681.540791,7838.009346,10679.88207,-9321.929012,9164.063926,,,
200,-10974.01581,391.2939855,-4358.750487,21.53550725,-344.0944058,15730.31041,1646.743417,3213.502072,1186.305168,,,
400,15912.15983,-60.02080132,NA,NA,NA,NA,NA,NA,NA,,,
401,-7760.513733,391.2939855,-4358.750487,21.53550725,-344.0944058,15730.31041,NA,NA,-2027.196904,,,
802,-10027.19761,372.3417792,-3687.842383,90.45262111,-993.638204,14834.38793,NA,NA,NA,,,
1604,19695.8008,620.8618328,-12485.45228,-813.2566646,-5767.482506,NA,NA,NA,NA,,,
3208,-56321.5928,1209.9614,NA,NA,NA,NA,NA,NA,NA,,,
3209,23705.90383,310.0268672,NA,-725.8943921,NA,NA,NA,NA,NA,,,
6418,-5143.297376,317.6781865,NA,NA,NA,NA,NA,NA,NA,,,
201,-161297.0121,3711.520378,-14648.60981,NA,NA,NA,NA,NA,NA,,,
403,7162.00075,49.367925,NA,NA,NA,NA,NA,NA,NA,,,
101,-293037.3851,-705.1188936,-192544.2465,13580.81337,NA,NA,NA,NA,NA,,,
203,8918.41926,317.9690467,-15649.62545,NA,NA,NA,NA,NA,NA,,,
407,-977007.9843,15967.5945,NA,NA,NA,NA,NA,NA,NA,,,
51,31562.0006,2060.125625,64234.94048,-5524.290748,NA,NA,NA,NA,NA,,,
102,14607.69291,-47.76780875,NA,NA,NA,NA,NA,NA,NA,,,
103,-6715.4809,398.234825,NA,NA,NA,NA,NA,NA,NA,,,
13,-3981.214006,204.7439145,804.6793387,78.29021695,23.69642622,35394.79063,129.1943771,2611.533788,-508.4006287,,,
26,-4015.375953,206.9048169,727.0986144,76.22649147,-10.64841843,35454.31229,217.6420147,2760.922033,-417.6080761,,,
52,-1915.941174,272.1061666,-1017.700884,-47.99802445,387.6058466,NA,290.6758555,NA,NA,,,
104,81317.23305,-1435.51075,10047.6147,NA,NA,NA,NA,NA,NA,,,
209,-2412.88945,239.0917,NA,NA,NA,NA,NA,NA,NA,,,
105,-1767.443216,266.0634632,-2044.946584,NA,NA,NA,NA,NA,NA,,,
211,-11583.18682,675.05278,NA,NA,NA,NA,NA,NA,NA,,,
53,1687.377656,247.3742491,-315.4316522,-155.5892092,179.1060351,33591.27589,665.2532651,12097.71741,-209.0478584,,,
106,-11027.42196,232.5926766,NA,282.5906605,239.1837791,35313.98057,-1688.361244,NA,NA,,,
212,47742.60478,-251.3325208,NA,-792.7986668,-2825.675804,46799.13858,NA,NA,NA,,,
424,-198343.2964,2126.18248,NA,3728.959301,NA,NA,NA,NA,NA,,,
849,-50833.12438,1616.060848,NA,NA,NA,NA,NA,NA,NA,,,
425,-1812.038,218.6668,NA,NA,NA,NA,NA,NA,NA,,,
107,13366.23974,408.000135,-6010.703115,-670.4162044,NA,NA,NA,NA,NA,,,
214,197.8122346,202.2339308,NA,NA,NA,NA,NA,NA,NA,,,
215,-2994.150367,249.3349667,NA,NA,NA,NA,NA,NA,NA,,,
7,-25162.64105,313.9884081,2580.018776,586.1129043,190.3807195,27960.23478,6565.156552,-795.2457818,1175.932415,,,
14,-30117.24941,250.3700556,1737.159611,782.5423701,737.8629865,28787.91807,7798.846052,-906.7285312,4240.302537,,,
28,-32589.96867,162.278775,3363.440311,900.9398483,983.3084726,32257.29328,10165.47408,-4335.604048,5115.261159,,,
56,-35519.00926,81.30294075,1234.454511,1035.147426,-1032.787527,35013.4787,13919.03222,-3662.110901,12348.99916,,,
112,39245.92694,574.993696,13959.25538,-2215.880982,-594.1663167,NA,-4987.650171,41250.12826,NA,,,
225,778.4211817,43.3862555,935.8515087,1.867849462,4249.005764,NA,-5666.020402,NA,NA,,,
450,-3719.340464,297.4396591,-1116.767173,NA,NA,NA,NA,NA,NA,,,
900,-3719.340464,297.4396591,NA,NA,NA,NA,NA,NA,NA,,,
451,-289463.3153,-9927.362181,NA,23656.72142,NA,NA,NA,NA,NA,,,
903,74455.91586,-1844.64903,NA,NA,NA,NA,NA,NA,NA,,,
113,-68787.84556,102.7316159,NA,2083.156654,4987.973133,32159.3,14359.2484,-6725.889088,NA,,,
226,-75709.08439,-1001.825953,NA,4245.767143,16000.45395,13052.63633,NA,NA,NA,,,
452,175850.8817,-2907.374283,NA,NA,NA,NA,NA,NA,NA,,,
453,184750.8478,-10089.66059,NA,5723.145336,NA,NA,NA,NA,NA,,,
906,104283.4244,-3021.5761,NA,NA,NA,NA,NA,NA,NA,,,
227,170305.1885,-3510.437011,NA,NA,NA,NA,NA,NA,NA,,,
57,106367.8956,961.2430215,-42090.15084,-3015.210247,-6529.953061,NA,NA,NA,NA,,,
114,-39616.52376,2324.118053,-92821.06325,NA,NA,NA,NA,NA,NA,,,
229,62486.64582,-769.9173883,NA,NA,NA,NA,NA,NA,NA,,,
115,-17390.50318,1011.986325,NA,NA,NA,NA,NA,NA,NA,,,
29,-46668.96662,539.8531735,2784.995164,902.5307892,484.3478231,30981.80559,6218.231673,5310.292971,NA,,,
58,-45833.18509,544.189713,9406.915041,1011.662333,-66.52490294,21971.683,5586.848276,16302.72734,NA,,,
116,-300028.3414,1039.508392,-57808.93134,8805.7756,-17997.37274,93591.70572,-14996.10696,NA,NA,,,
232,-5769.189166,754.6377126,NA,NA,NA,NA,NA,NA,NA,,,
233,150542.1802,-151.9185462,28061.12131,-4529.316047,9631.667148,NA,NA,NA,NA,,,
466,-342298.4871,92.45910894,-2071.706084,12116.69814,NA,NA,NA,NA,NA,,,
933,-3188.45607,265.1220575,31079.58004,NA,NA,NA,NA,NA,NA,,,
1867,51200.809,-706.1148188,NA,NA,NA,NA,NA,NA,NA,,,
117,281239.885,-5414.918783,-142137.0226,NA,NA,NA,NA,NA,NA,,,
235,51986.62265,-829.8535371,NA,NA,NA,NA,NA,NA,NA,,,
59,-25271.85264,512.7384418,-2536.366023,391.1198374,NA,NA,NA,NA,NA,,,
118,5326.23448,-12.14438,NA,NA,NA,NA,NA,NA,NA,,,
119,-8075.816983,391.9309944,NA,NA,NA,NA,NA,NA,NA,,,
15,-125072.6871,3983.136359,-98571.28016,38.98210632,-1879.607063,-91808.6755,139315.7539,117682.5349,NA,,,
30,119463.3697,-3331.38005,130349.9217,NA,NA,NA,NA,NA,NA,,,
60,119463.3697,-3331.38005,NA,NA,NA,NA,NA,NA,NA,,,
31,-6769.613437,306.3426368,444.5089399,23.27226422,1499.249504,NA,NA,NA,NA,,,
62,-39665.6358,1364.23365,NA,NA,NA,NA,NA,NA,NA,,,
63,-10161.4194,297.5235221,NA,199.6545588,NA,NA,NA,NA,NA,,,
126,-3112.804068,261.6396622,NA,NA,NA,NA,NA,NA,NA,,,
